status,source_name,source_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
INCORRECT,ซีเมนต์กันซึมยืดหยุ่นเฟล็กซ์ชิล 4KG.เทา,https://www.boonthavorn.com/jorakay-1008702,ซีเมนต์ทากันรั่วซึมยืดหยุ่นส่วนผสมเดี่ยว จระเข้ รุ่น 1350 ขนาด 4 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60187911,ซีเมนต์ทากันรั่วซึมยืดหยุ่นส่วนผสมเดี่ยว TOA รุ่น Floorseal ขนาด 4 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60253598,85
CORRECT,จระเข้อะคริลิก บอนด์กรีต 5 ลิตร,https://www.boonthavorn.com/jorakay-1160723,น้ำยาประสานคอนกรีต จระเข้ อะคริลิก บอนด์กรีต รุ่น C08051015 ขนาด 5 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60327643,น้ำยาประสานคอนกรีต จระเข้ อะคริลิก บอนด์กรีต รุ่น C08051015 ขนาด 5 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60327643,95
CORRECT,น้ำยาเคลือบเงาใสกันซึม สูตรน้ำ TOA200 1L,https://www.boonthavorn.com/toa-1088565,น้ำยาเคลือบเงาใสกันซึม (สูตรน้ำ) TOA รุ่น A-200 ขนาด 1 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60278320,น้ำยาเคลือบเงาใสกันซึม (สูตรน้ำ) TOA รุ่น A-200 ขนาด 1 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60278320,100
CORRECT,น้ำยาเคลือบเงาใสกันซึม สูตรน้ำ TOA200 5L,https://www.boonthavorn.com/toa-1088564,น้ำยาเคลือบเงาใสกันซึม (สูตรน้ำ) TOA รุ่น A-200 ขนาด 5 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60278323,น้ำยาเคลือบเงาใสกันซึม (สูตรน้ำ) TOA รุ่น A-200 ขนาด 5 ลิตร สีใส,https://www.thaiwatsadu.com/th/sku/60278323,100
CORRECT,บานพับประตูแหวนลูกปืน2.5มม.HI-SL4325BBP3,https://www.boonthavorn.com/yale-1026226,บานพับประตูสเตนเลส304 2แหวนลูกปืนหัวตัด YALE รุ่น HI-SL4325BBP3 ขนาด 4x3นิ้ว (แพ็ก 3 ชิ้น) สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60245967,บานพับประตูสเตนเลส304 2แหวนลูกปืนหัวตัด YALE รุ่น HI-SL4325BBP3 ขนาด 4x3นิ้ว (แพ็ก 3 ชิ้น) สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60245967,98
CORRECT,พุกพลาสติก 7 PAN-7-25 25ตัว,https://www.boonthavorn.com/pansiam-106580,พุ๊กพลาสติก PAN SIAM เบอร์ 7 รุ่น P-7 (แพ็ก 100 ตัว) สีขาว,https://www.thaiwatsadu.com/th/sku/60358626,พุ๊กพลาสติก PAN SIAM เบอร์ 7 รุ่น P-7 (แพ็ก 100 ตัว) สีขาว,https://www.thaiwatsadu.com/th/sku/60358626,95
CORRECT,พุกพลาสติก+สกรู TP-7-10 10ตัว,https://www.boonthavorn.com/pansiam-106567,พุ๊กพลาสติกเบอร์ 7 พร้อมสกรู PAN SIAM รุ่น P-7 TP-7112 (แพ็ก 100 ชุด) สีขาว,https://www.thaiwatsadu.com/th/sku/60358623,พุ๊กพลาสติกเบอร์ 7 พร้อมสกรู PAN SIAM รุ่น P-7 TP-7112 (แพ็ก 100 ชุด) สีขาว,https://www.thaiwatsadu.com/th/sku/60358623,95
CORRECT,ซีเมนต์ปรับระดับเกเตอร์ 25 KG JORAKAY,https://www.boonthavorn.com/jorakay-1249053,มอร์ตาร์ปรับระดับด้วยตัวเองชนิดพร้อมใช้ จระเข้ เซลฟ์-เลเวลลิ่ง เกเตอร์ ขนาด 25 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60371010,มอร์ตาร์ปรับระดับด้วยตัวเองชนิดพร้อมใช้ จระเข้ เซลฟ์-เลเวลลิ่ง เกเตอร์ ขนาด 25 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60371010,95
INCORRECT,ซีเมนต์ซ่อมแซมฟลอร์แพทชิ่งมอร์ต้า 20KG,https://www.boonthavorn.com/jorakay-1249051,มอร์ต้าปรับผิวหน้าชนิดบาง จระเข้ ฟลอร์ แพทชิ่ง มอร์ต้า ขนาด 20 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60381769,ซีเมนต์ซ่อมแซม ปรับผิวคอนกรีตชนิดบาง จระเข้ ฟลอร์ สมูท แพทซ์ ขนาด 20 กก. สีเทา,https://www.thaiwatsadu.com/th/sku/60322946,95
INCORRECT,ลูกกลิ้งทาสี ขนแกะ 10 นิ้ว,https://www.boonthavorn.com/somic-77355,ลูกกลิ้งทาสี SOMIC ขนาด 10 นิ้ว สีเหลือง,https://www.thaiwatsadu.com/th/sku/60001618,ลูกกลิ้งทาสีขนยาว 14 มม. HACHI ขนาด 10 นิ้ว,https://www.thaiwatsadu.com/th/sku/60256559,70
INCORRECT,ลูกกลิ้งทาสี ขนแกะ 7นิ้ว,https://www.boonthavorn.com/somic-77665,ลูกกลิ้งทาสี SOMIC ขนาด 7 นิ้ว สีเหลือง,https://www.thaiwatsadu.com/th/sku/60001616,ลูกกลิ้งทาสีขนยาว 14 มม. HACHI ขนาด 7 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270101,85
CORRECT,ลูกกลิ้งทาสี 7 นิ้ว H0929 *เหลือง-ส้ม,https://www.boonthavorn.com/hachi-1218471,ลูกกลิ้งทาสีขนยาว 14 มม. HACHI ขนาด 7 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270101,ลูกกลิ้งทาสีขนยาว 14 มม. HACHI ขนาด 7 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270101,95
CORRECT,"ถาดลูกกลิ้งทาสี พร้อมลูกกลิ้ง ขนแกะ 10""",https://www.boonthavorn.com/somic-77667,ลูกกลิ้งทาสี 10 นิ้ว พร้อมถาดรองพลาสติก SOMIC สีส้ม,https://www.thaiwatsadu.com/th/sku/60001623,ลูกกลิ้งทาสี 10 นิ้ว พร้อมถาดรองพลาสติก SOMIC สีส้ม,https://www.thaiwatsadu.com/th/sku/60001623,90
CORRECT,ลูกกลิ้งเคมีไมโครไฟเบอร์กลาส 4นิ้ว H0943,https://www.boonthavorn.com/hachi-1218459,ลูกกลิ้งทาสีไฟเบอร์กาสเคมี HACHI ขนาด 4 นิ้ว,https://www.thaiwatsadu.com/th/sku/60256561,ลูกกลิ้งทาสีไฟเบอร์กาสเคมี HACHI ขนาด 4 นิ้ว,https://www.thaiwatsadu.com/th/sku/60256561,90
CORRECT,ลูกบิดหัวกลมทั่วไป EKN-VCA5147US32D SS,https://www.boonthavorn.com/yale-1161849,ลูกบิดห้องทั่วไปหัวกลม สเตนเลส 201 YALE รุ่น EKN-VCA5147US32D สีสเตนเลสด้าน,https://www.thaiwatsadu.com/th/sku/60287394,ลูกบิดห้องทั่วไปหัวกลม สเตนเลส 201 YALE รุ่น EKN-VCA5147US32D สีสเตนเลสด้าน,https://www.thaiwatsadu.com/th/sku/60287394,100
CORRECT,ลูกบิดหัวกลมKN-VCA5127US11 ทองแดง/รมดำ,https://www.boonthavorn.com/yale-118069,ลูกบิดห้องทั่วไปหัวกลม สเตนเลส 304 YALE รุ่น KN-VCA5127US11 ขนาด 65 มม. สีทองแดงรมดำ,https://www.thaiwatsadu.com/th/sku/60245993,ลูกบิดห้องทั่วไปหัวกลม สเตนเลส 304 YALE รุ่น KN-VCA5127US11 ขนาด 65 มม. สีทองแดงรมดำ,https://www.thaiwatsadu.com/th/sku/60245993,100
CORRECT,ลูกบิดหัวกลมทั่วไปKN-VCA5127US32D SSด้าน,https://www.boonthavorn.com/yale-118071,ลูกบิดห้องทั่วไปหัวกลม สเตนเลส 304 YALE รุ่น KN-VCA5127US32D ขนาด 65 มม. สีสเตนเลสด้าน,https://www.thaiwatsadu.com/th/sku/60245992,ลูกบิดห้องทั่วไปหัวกลม สเตนเลส 304 YALE รุ่น KN-VCA5127US32D ขนาด 65 มม. สีสเตนเลสด้าน,https://www.thaiwatsadu.com/th/sku/60245992,100
INCORRECT,ลูกบิดห้องทั่วไป489.93.110*สีสแตนเลส,https://www.boonthavorn.com/hafele-1074605,ลูกบิดห้องทั่วไปหัวกลมสเตนเลส 201 SCP รุ่น K587SS ขนาด 65 มม. สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60168682,ลูกบิดห้องทั่วไปหัวจันสเตนเลส SOLO รุ่น C 532 SS สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60215955,70
CORRECT,ลูกบิดหัวกลมห้องน้ำ EKN-VCA5142US32D SS,https://www.boonthavorn.com/yale-1161855,ลูกบิดห้องน้ำหัวกลม สเตนเลส 201 YALE รุ่น EKN-VCA5142US32D สีสเตนเลสด้าน,https://www.thaiwatsadu.com/th/sku/60302825,ลูกบิดห้องน้ำหัวกลม สเตนเลส 201 YALE รุ่น EKN-VCA5142US32D สีสเตนเลสด้าน,https://www.thaiwatsadu.com/th/sku/60302825,100
CORRECT,ลูกบิดหัวกลมห้องน้ำ YALE รุ่น KN-VCA5122US32DSS,https://www.boonthavorn.com/yale-118068,ลูกบิดห้องน้ำหัวกลม สเตนเลส 304 YALE รุ่น KN-VCA5122US32D สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60246001,ลูกบิดห้องน้ำหัวกลม สเตนเลส 304 YALE รุ่น KN-VCA5122US32D สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60246001,95
INCORRECT,สกรูปลายสว่านหัวเวเฟอร์ 8*3/4 MM.SDD-834,https://www.boonthavorn.com/pansiam-1160707?page=1,สกรูปลายสว่านหัวกลม (เกลียวหุน) 8 x 3/4 นิ้ว PAN SIAM รุ่น TPSD-834 (แพ็ก 50 ตัว) สีซิงค์รุ้ง,https://www.thaiwatsadu.com/th/sku/60254163,สกรูปลายสว่านหัวเวเฟอร์ (เกลียวหุน) 8 x 3/4 นิ้ว PAN SIAM รุ่น SDD-834W (แพ็ก 50 ตัว),https://www.thaiwatsadu.com/th/sku/60254003,95
CORRECT,สกรูปลายสว่านหัวF#8*1-1/2 TFSD-8112Y,https://www.boonthavorn.com/pansiam-1160701,สกรูปลายสว่านหัวเตเปอร์ (เกลียวหุน) 8 x 1 1/2 นิ้ว PAN SIAM รุ่น TFSD-8112 (แพ็ก 50 ตัว),https://www.thaiwatsadu.com/th/sku/60254195,สกรูปลายสว่านหัวเตเปอร์ (เกลียวหุน) 8 x 1 1/2 นิ้ว PAN SIAM รุ่น TFSD-8112 (แพ็ก 50 ตัว),https://www.thaiwatsadu.com/th/sku/60254195,95
CORRECT,สกรูปลายสว่านหัวF# 6*1/2 MM.TFSD-612Y,https://www.boonthavorn.com/pansiam-1160706,สกรูปลายสว่านหัวเตเปอร์ (เกลียวหุน) 6 x 1/2 นิ้ว PAN SIAM รุ่น TFSD-612 (แพ็ก 50 ตัว),https://www.thaiwatsadu.com/th/sku/60254183,สกรูปลายสว่านหัวเตเปอร์ (เกลียวหุน) 6 x 1/2 นิ้ว PAN SIAM รุ่น TFSD-612 (แพ็ก 50 ตัว),https://www.thaiwatsadu.com/th/sku/60254183,95
CORRECT,สกรูปลายสว่านหัว F#8*1-1/4 TFSD-8114Y,https://www.boonthavorn.com/pansiam-1160705,สกรูปลายสว่านหัวเตเปอร์ (เกลียวหุน) 8 x 1 1/4 นิ้ว PAN SIAM รุ่น TFSD-8114 (แพ็ก 50 ตัว),https://www.thaiwatsadu.com/th/sku/60254194,สกรูปลายสว่านหัวเตเปอร์ (เกลียวหุน) 8 x 1 1/4 นิ้ว PAN SIAM รุ่น TFSD-8114 (แพ็ก 50 ตัว),https://www.thaiwatsadu.com/th/sku/60254194,100
CORRECT,สกรู TF-7112 7X1-1/2นิ้ว 25ตัว,https://www.boonthavorn.com/pansiam-106476,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 7 x 1 1/2 นิ้ว PAN SIAM รุ่น TF-7112 (แพ็ก 100 ตัว),https://www.thaiwatsadu.com/th/sku/60147019,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 7 x 1 1/2 นิ้ว PAN SIAM รุ่น TF-7112 (แพ็ก 100 ตัว),https://www.thaiwatsadu.com/th/sku/60147019,100
CORRECT,สกรู TF-7114 7X1-1/4นิ้ว 25ตัว,https://www.boonthavorn.com/pansiam-106470,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 7 x 1 1/4 นิ้ว PAN SIAM รุ่น TF-7114 (แพ็ก 100 ตัว),https://www.thaiwatsadu.com/th/sku/60147018,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 7 x 1 1/4 นิ้ว PAN SIAM รุ่น TF-7114 (แพ็ก 100 ตัว),https://www.thaiwatsadu.com/th/sku/60147018,95
CORRECT,สกรู TF-720 7X2นิ้ว 25ตัว,https://www.boonthavorn.com/pansiam-106477,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 7 x 2 นิ้ว PAN SIAM รุ่น TF-720 (แพ็ก 100 ตัว),https://www.thaiwatsadu.com/th/sku/60147021,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 7 x 2 นิ้ว PAN SIAM รุ่น TF-720 (แพ็ก 100 ตัว),https://www.thaiwatsadu.com/th/sku/60147021,95
CORRECT,สกรู TF-810 8X1นิ้ว 25ตัว,https://www.boonthavorn.com/pansiam-106546,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 8 x 1 นิ้ว PAN SIAM รุ่น TF-810 (แพ็ก 100 ตัว) สินิกเกิล,https://www.thaiwatsadu.com/th/sku/60147042,สกรูเกลียวปล่อยหัวเตเปอร์ (เกลียวหุน) 8 x 1 นิ้ว PAN SIAM รุ่น TF-810 (แพ็ก 100 ตัว) สินิกเกิล,https://www.thaiwatsadu.com/th/sku/60147042,100
INCORRECT,สกรูยิปซั่ม PAN-3/4-25 3/4นิ้ว 25ตัว,https://www.boonthavorn.com/pansiam-106522,สกรูไดร์วอลล์หัวเรียบ (เกลียวหุน) 6 x 3/4 นิ้ว MR METAL (กล่อง 0.5 กก.) สีดำ,https://www.thaiwatsadu.com/th/sku/60254257,สกรูปลายสว่านหัวกลม (เกลียวหุน) 8 x 3/4 นิ้ว PAN SIAM รุ่น TPSD-834 (แพ็ก 50 ตัว) สีซิงค์รุ้ง,https://www.thaiwatsadu.com/th/sku/60254163,95
CORRECT,สว่านกระแทกไร้สาย BOSCH GSB120-LI Gen3,https://www.boonthavorn.com/bosch-1131230,สว่านกระแทกไร้สาย 12V 30 Nm. BOSCH รุ่น GSB120-LI (รวมแบต 2Ah x 2),https://www.thaiwatsadu.com/th/sku/60308532,สว่านกระแทกไร้สาย 12V 30 Nm. BOSCH รุ่น GSB120-LI (รวมแบต 2Ah x 2),https://www.thaiwatsadu.com/th/sku/60308532,100
CORRECT,จระเข้อะคริลิก ซีลแลนท์ เกเตอร์ 450G,https://www.boonthavorn.com/jorakay-1121183,อะคริลิกยาแนวจระเข้ รุ่น GATOR ขนาด 450 กรัม สีขาว,https://www.thaiwatsadu.com/th/sku/60305497,อะคริลิกยาแนวจระเข้ รุ่น GATOR ขนาด 450 กรัม สีขาว,https://www.thaiwatsadu.com/th/sku/60305497,100
CORRECT,อะครีลิคกันซึมจระเข้รูฟชิลด์ 20KGเทาเข้ม,https://www.boonthavorn.com/jorakay-1162201,อะคริลิคกันรั่วซึมสะท้อนความร้อน จระเข้ รุ่น C04077706 ขนาด 20 กก. สีเทาเข้ม,https://www.thaiwatsadu.com/th/sku/60371009,อะคริลิคกันรั่วซึมสะท้อนความร้อน จระเข้ รุ่น C04077706 ขนาด 20 กก. สีเทาเข้ม,https://www.thaiwatsadu.com/th/sku/60371009,95
CORRECT,อะครีลิค ซีลแลนท์ 303 สีเทา#280 ML.,https://www.boonthavorn.com/toa-1226771,อะคริลิกซีลแลนท์ TOA รุ่น 303 ขนาด 280 มล. สีเทา,https://www.thaiwatsadu.com/th/sku/60381753,อะคริลิกซีลแลนท์ TOA รุ่น 303 ขนาด 280 มล. สีเทา,https://www.thaiwatsadu.com/th/sku/60381753,100
CORRECT,อะครีลิค ซีลแลนท์ 303 สีโอ๊ค#280 ML,https://www.boonthavorn.com/toa-1226740,อะคริลิกซีลแลนท์ TOA รุ่น 303 ขนาด 280 มล. สีโอ๊ก,https://www.thaiwatsadu.com/th/sku/60381751,อะคริลิกซีลแลนท์ TOA รุ่น 303 ขนาด 280 มล. สีโอ๊ก,https://www.thaiwatsadu.com/th/sku/60381751,95
CORRECT,หมั่นโป๊วอเนกประสงค์ จระเข้ 5 กก.,https://www.boonthavorn.com/jorakay-1040087,อะคริลิคโป๊ว จระเข้ วอลล์พัตตี้ รุ่น ขนาด 5 กก. สีขาว,https://www.thaiwatsadu.com/th/sku/60240181,อะคริลิคโป๊ว จระเข้ วอลล์พัตตี้ รุ่น ขนาด 5 กก. สีขาว,https://www.thaiwatsadu.com/th/sku/60240181,90
INCORRECT,อะไหล่ขนลูกกลิ้ง 4 นิ้ว C30104 ขาว,https://www.boonthavorn.com/at-indy-115259,อะไหล่ลูกกลิ้งทาสี AT INDY รุ่น C30104-10 ขนาด 4 นิ้ว,https://www.thaiwatsadu.com/th/sku/60164369,อะไหล่ลูกกลิ้งทาสีเคมีขนแกะ SOMIC ขนาด 4 นิ้ว สีขาว,https://www.thaiwatsadu.com/th/sku/60001776,95
CORRECT,อะไหล่ลูกกลิ้งทาสี 10 นิ้ว H0974 *เหลือง,https://www.boonthavorn.com/hachi-1218454,อะไหล่ลูกกลิ้งทาสี HACHI ขนาด 10 นิ้ว สีดำ - ส้ม,https://www.thaiwatsadu.com/th/sku/60270105,อะไหล่ลูกกลิ้งทาสี HACHI ขนาด 10 นิ้ว สีดำ - ส้ม,https://www.thaiwatsadu.com/th/sku/60270105,85
CORRECT,อะไหล่ ลูกกลิ้งทาสี ขนแกะ 10นิ้ว,https://www.boonthavorn.com/somic-77680,อะไหล่ลูกกลิ้งทาสี SOMIC ขนาด 10 นิ้ว,https://www.thaiwatsadu.com/th/sku/60001842,อะไหล่ลูกกลิ้งทาสี SOMIC ขนาด 10 นิ้ว,https://www.thaiwatsadu.com/th/sku/60001842,95
INCORRECT,อะไหล่ลูกกลิ้งเคมีไมโครไฟเบอร์กลาส HACHI 4 นิ้ว,https://www.boonthavorn.com/hachi-1218479,อะไหล่ลูกกลิ้งทาสีเคมี HACHI ขนาด 4 นิ้วสีดำ - ส้ม,https://www.thaiwatsadu.com/th/sku/60270107,ลูกกลิ้งทาสีไฟเบอร์กาสเคมี HACHI ขนาด 4 นิ้ว,https://www.thaiwatsadu.com/th/sku/60256561,95
INCORRECT,เทปกาวย่น24มมx25ม. เทปกาวย่น2214,https://www.boonthavorn.com/3m-1161908,เทปกระดาษกาวย่น SCOTCH รุ่น XT002077672 ขนาด 24 มม. x 25 หลา สีขาว,https://www.thaiwatsadu.com/th/sku/60121671,เทปกาวย่น LOUIS ขนาด 36 มม. x 15 ม. สีขาว,https://www.thaiwatsadu.com/th/sku/60305650,80
CORRECT,แปรงทาวานิช 10 ซม.H3654 *ขาว-สีไม้,https://www.boonthavorn.com/hachi-1218460,แปรงทาวานิช FONKEY ขนาด 4 นิ้ว (10 ซม.),https://www.thaiwatsadu.com/sku/60344006,แปรงทาวานิช FONKEY ขนาด 4 นิ้ว (10 ซม.),https://www.thaiwatsadu.com/sku/60344006,95
CORRECT,แปรงทาสีขนสัตว์แท้100% 2นิ้วH1728*น้ำตาล,https://www.boonthavorn.com/hachi-1218464,แปรงทาสีขนสัตว์ 100% ด้ามไม้ HACHI ขนาด 2 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270110,แปรงทาสีขนสัตว์ 100% ด้ามไม้ HACHI ขนาด 2 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270110,95
CORRECT,แปรงทาสีขนสัตว์แท้100%2.5นิ้วH1735น้ำตาล,https://www.boonthavorn.com/hachi-1218481,แปรงทาสีขนสัตว์ 100% ด้ามไม้ HACHI ขนาด 2.5 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270112,แปรงทาสีขนสัตว์ 100% ด้ามไม้ HACHI ขนาด 2.5 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270112,95
CORRECT,แปรงทาสีขนสัตว์แท้100%3นิ้วH1742*น้ำตาล,https://www.boonthavorn.com/hachi-1218463,แปรงทาสีขนสัตว์ 100% ด้ามไม้ HACHI ขนาด 3 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270115,แปรงทาสีขนสัตว์ 100% ด้ามไม้ HACHI ขนาด 3 นิ้ว,https://www.thaiwatsadu.com/th/sku/60270115,100
CORRECT,แปรงทาสี 1นิ้ว C303 น้ำตาล,https://www.boonthavorn.com/at-indy-115099?page=1,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ AT INDY รุ่น C303 ขนาด 1 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/sku/60001863,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ AT INDY รุ่น C303 ขนาด 1 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/sku/60001863,100
CORRECT,แปรงทาสี 2 นิ้ว C305 น้ำตาล,https://www.boonthavorn.com/at-indy-115100,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ AT INDY รุ่น C305 ขนาด 2 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60001871,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ AT INDY รุ่น C305 ขนาด 2 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60001871,100
CORRECT,แปรงทาสี 1.5 นิ้ว C304 น้ำตาล,https://www.boonthavorn.com/at-indy-115101,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ ATINDY รุ่น C304 ขนาด 1.5 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60001867,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ ATINDY รุ่น C304 ขนาด 1.5 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60001867,100
CORRECT,แปรงทาสี 2.5 นิ้ว C306 น้ำตาล,https://www.boonthavorn.com/at-indy-115104,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ ATINDY รุ่น C306 ขนาด 2.5 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60001873,แปรงทาสีขนสัตว์แบบสั้นด้ามไม้ ATINDY รุ่น C306 ขนาด 2.5 นิ้ว สีน้ำตาล,https://www.thaiwatsadu.com/th/sku/60001873,100
