chunk,source_idx,source_name,source_brand,source_url,target_name,target_brand,target_url,expected_url,confidence,reason,gt_status
2,20,โคมไฟผนังภายนอกอะลูมิเนียม E27x1 LUZINO รุ่น GD-AWY31 สีดำ - ใส,LUZINO,https://www.thaiwatsadu.com/th/sku/60402136,DECOS โคมไฟผนังนอก 1 หลอด ทรงสี่เหลี่ยม ขั้ว E27 รุ่น GRIS สีเทา,DECOS,https://www.dohome.co.th/th/decos-1-bulb-outdoor-wall-lamp-square-shape-e27-socket-model-gris-grey-10417411.html,https://www.dohome.co.th/th/finext-outdoor-wall-lamp-6336-black-10216410.html,85,"The candidate is the same product type (outdoor wall lamp) and the best available preferred brand, with a good spec match for socket and lamp type.",INCORRECT
2,22,มือจับก้านโยกห้องน้ำซิงค์พรีเมียมจานสี่เหลี่ยม GIANT KINGKONG รุ่น 8807BK-MB สีดำด้าน,GIANT KINGKONG,https://www.thaiwatsadu.com/sku/60365811,SOLEX ก้านโยกห้องน้ำ รุ่น 1704BLK สีดำ,SOLEX,https://www.dohome.co.th/th/solex-bathroom-lever-no-1704blk-black-10401969.html,,85,"The candidate is a door lever for bathrooms, matching the source's product type and room specification. SOLEX is not a preferred brand but it's the closest match.",NO_GT
2,26,โคมไฟผนังภายนอกอลูมิเนียม E27x1 LUZINO รุ่น PHOEBE 2197/1(GY) สีเทา,LUZINO,https://www.thaiwatsadu.com/th/sku/60257199,DECOS โคมไฟผนังนอก 1 หลอด ทรงสี่เหลี่ยม ขั้ว E27 รุ่น GRIS สีเทา,DECOS,https://www.dohome.co.th/th/decos-1-bulb-outdoor-wall-lamp-square-shape-e27-socket-model-gris-grey-10417411.html,https://www.dohome.co.th/th/finext-outdoor-wall-lamp-aluminium-a119-black-10247661.html,75,"The candidate has the highest SpecMatch% among preferred brands that are the exact product type (wall lamp). Although the model differs, the critical specs (lamp type and socket) are a good match.",INCORRECT
2,28,ล้อยาง(นั่งร้าน)แบบเดือยหมุนได้มีเบรค GIANT KINGKONG รุ่น 1158-160 ขนาด 16 ซม. สีดำ,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60139194,ตราม้า ลูกล้อนั่งร้าน มีเบรค 8 นิ้ว,NASH,https://www.dohome.co.th/th/horse-caster-wheel-with-braker-8-inch-10052144.html,https://www.dohome.co.th/th/horse-caster-wheel-with-braker-8-inch-10052144.html,75,"The candidate is the correct product type (scaffolding caster) and has a brake, matching a key spec of the source, and is from a preferred brand (NASH). The size conversion leads to a slight discrepancy (16cm vs 8 inch), but it's the closest available match.",CORRECT
2,29,เตาแก๊สกระจกตั้งโต๊ะ 1 หัวแก๊ส 29.5 ซม. ZAGIO 8002(เดี่ยว) สีดำ,ZAGIO,https://www.thaiwatsadu.com/sku/60422423,FINEXT เตาแก๊สตั้งโต๊ะ 1 หัว รุ่น Super Cyclon GL-GQ3128,FINEXT,https://www.dohome.co.th/th/finext-table-gas-stove-1-head-super-cyclone-gl-gq3128-10392248.html,,85,"Candidate 1 (FINEXT gas stove) is a gas stove from the preferred brand FINEXT and has a matching number of burners (1), despite the length spec not being explicitly found for the candidate.",NO_GT
3,30,ฟิล์มยืดพันพาเลท 20 ไมครอน GIANT KINGKONG รุ่น MH50-300-20 ขนาด 0.5 x 300 เมตร สีใส,GIANT KINGKONG,https://www.thaiwatsadu.com/th/product/60358587,DECOS ฟิล์มยืดพันพาเลท 20 ไมคอน ยาว 300 เมตร สีใส,DECOS,https://www.dohome.co.th/th/stretch-film-20-micron-300-m-clear-10236868.html,,90,"The candidate has the highest SpecMatch%, is a preferred brand, and is the correct product type (stretch film) with matching length.",NO_GT
3,33,โคมไฟเสาสนาม E27x1 LUZINO รุ่น GD-ABZ11-E27-600 สีดำ - ใส,LUZINO,https://www.thaiwatsadu.com/sku/60402140,DECOS โคมไฟสนาม 60 ซม. อลูมิเนียม รุ่น WAFFLE สีดำ,DECOS,https://www.dohome.co.th/th/decos-outdoor-lamp-60-cm-aluminum-model-waffle-black-10412789.html,,70,The candidate is a garden light of a preferred brand (DECOS) but the spec match is low at 0% due to missing socket type.,NO_GT
3,35,รางไฟแทรคไลท์พร้อมตัวปิดหัวจ่าย ยาว 200 ซม. LUZINO รุ่น CS20-2(BK) สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60320115,POWER MAX รางแทรคไลท์ 2 ม. รุ่น LUMOS สีดำ,POWER MAX,https://www.dohome.co.th/th/powermax-track-light-2m-no-lumos-black-10400229.html,https://www.dohome.co.th/th/powermax-track-light-2m-no-lumos-black-10400229.html,95,"The candidate has the correct product type, is from the preferred brand POWER MAX, and has a similar length (2m vs 200cm, which are equivalent).",CORRECT
3,37,รถเข็นท้องแบนพื้นเหล็ก 4 ล้อด้ามจับพับเก็บได้ GIANT KINGKONG รุ่น TT0150CA ขนาด 150 กก. สีน้ำเงิน,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60259408,NASH รถเข็น อเนกประสงค์ (150 กก.),NASH,https://www.dohome.co.th/th/trolley-150-kg-10066707.html,https://www.dohome.co.th/th/trolley-150-kg-10066707.html,65,"The candidate is a 'cart' which is a close match to 'flat cart' and shares the critical 'volume=150 KG' spec with the source product. It is also from the most preferred brand, NASH.",CORRECT
3,38,กล่องอเนกประสงค์ พร้อมล้อและฝาล็อก 70 ลิตร Fiona KASSA HOME รุ่น JCJ-5117 ขนาด 62.4 x 41.7 x 36 ซม.,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60345869,JCJ กล่องพลาสติกเหลี่ยม 70 ลิตร รุ่น 5117,JCJ,https://www.dohome.co.th/th/jcj-square-plastic-box-70-l-no-5117-10365718.html,https://www.dohome.co.th/th/jcj-square-plastic-box-70-l-no-5117-10365718.html,100,"The candidate is a preferred brand (JCJ), has the exact same volume (70 L), and the source product name mentions 'JCJ-5117' and the candidate model is '5117', indicating a precise model match. The product types also align as both are storage boxes.",CORRECT
3,41,บันไดอลูมิเนียมทรง A แบบมีถาดขึ้นลงทางเดียว 6 ขั้น GIANT KINGKONG PRO รุ่น LDA1006D สีเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60263924,SANKI บันไดอลูมิเนียม มีถาด 6 ขั้น (มอก.),SANKI,https://www.dohome.co.th/th/sanki-aluminum-ladder-with-tray-6-steps-10391217.html,https://www.dohome.co.th/th/sanki-aluminum-ladder-with-tray-6-steps-10391217.html,75,"Candidate 0 is the only 'ladder' type, from a preferred brand, and has a 31% spec match on 'steps'.",CORRECT
3,43,เข็มขัดนิรภัยเต็มตัว GIANT KINGKONG รุ่น SA-100 ขนาด 180 ซม. สีเขียว - เหลือง,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60211306,NASH เข็มขัดเซฟตี้ รุ่น NP-787B,NASH,https://www.dohome.co.th/th/nash-safety-belt-no-np-787b-10231061.html,https://www.dohome.co.th/th/nash-safety-belt-no-np-787b-10231061.html,70,"Candidate is a full body harness from a preferred brand, even though the specific model and length from the source product are not matched it's the closest option.",CORRECT
4,51,โคมไฟผนังภายนอกอลูมิเนียม E27x1 LUZINO รุ่น PHOEBE 2197/1(BK) สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60257200,DECOS โคมไฟผนังนอก 1 หลอด ทรงสี่เหลี่ยม ขั้ว E27 รุ่น GRIS สีเทา,DECOS,https://www.dohome.co.th/th/decos-1-bulb-outdoor-wall-lamp-square-shape-e27-socket-model-gris-grey-10417411.html,https://www.dohome.co.th/th/finext-outdoor-wall-lamp-aluminium-a119-black-10247661.html,75,"The candidate has the highest spec match percentage at 63%, which includes the critical 'E27x1' socket and 'WALL_LAMP' type, and belongs to a preferred brand (DECOS).",INCORRECT
4,53,ผ้าขนหนูเช็ดตัว KASSA HOME รุ่น Marl ขนาด 27 x 54 นิ้ว สีน้ำตาล,KASSA HOME,https://www.thaiwatsadu.com/sku/60285677,DECOS ผ้าขนหนู 27x54 นิ้ว รุ่น Fresh สีเทา,DECOS,https://www.dohome.co.th/th/decos-towel-27x54-inch-no-fresh-grey-10326730.html,,95,"Candidate 0 is a DECOS brand towel with identical dimensions (27x54 inch) and a 100% spec match, making it an excellent equivalent, surpassing the original KASSA HOME brand due to preferred brand status.",NO_GT
4,54,ตะแกรงล้างผักผลไม้ KASSA HOME รุ่น TD0601-19 ขนาด 21 ซม. สีเงิน,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60326875,กระชอนล้างผัก 21 ซม. รุ่น 112245,HAPPY COOK,https://www.dohome.co.th/th/sieve-for-washing-vegetables-21-cm-no-112245-10314891.html,https://www.dohome.co.th/th/sieve-for-washing-vegetables-21-cm-no-112245-10314891.html,100,"Candidate 0 is a vegetable strainer, matching the source product type, and has 100% spec match with length 21cm, and is from a preferred brand HAPPY COOK.",CORRECT
4,55,โคมไฟผนังภายนอกอลูมิเนียม E27x1 LUZINO รุ่น PISA 2013S(BK) สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60257188,DECOS โคมไฟผนังนอก 1 หลอด ทรงสี่เหลี่ยม ขั้ว E27 รุ่น GRIS สีเทา,DECOS,https://www.dohome.co.th/th/decos-1-bulb-outdoor-wall-lamp-square-shape-e27-socket-model-gris-grey-10417411.html,https://www.dohome.co.th/th/finext-outdoor-wall-lamp-aluminium-black-10186704.html,90,"Candidate 0 is a preferred brand (DECOS), has the highest SpecMatch at 63% for critical specs 'socket' and 'lamp_type', and is also an outdoor wall lamp like the source product.",INCORRECT
4,57,โคมไฟผนังภายนอก (PS) 6 นิ้ว E27x1 LUZINO รุ่น JEWEL W06(CL) สีใส,LUZINO,https://www.thaiwatsadu.com/th/sku/60252715,DECOS โคมไฟผนังนอก 1 หลอด วงรีเล็ก รุ่น 4004 สีดำ,DECOS,https://www.dohome.co.th/th/finext-outdoor-wall-lamp-ellipse-4004m-black-10109730.html,https://www.dohome.co.th/th/decos-outdoor-wall-lamp-1-bulb-steel-model-white-ball-10412373.html,70,"The candidate DECOS โคมไฟผนังนอก 1 หลอด วงรีเล็ก รุ่น 4004 สีดำ is a wall lamp from a preferred brand (DECOS, PREFERRED#2) and has a similar product type (WALL_LAMP).",INCORRECT
5,63,ผ้าขนหนูเช็ดตัว KASSA HOTEL ขนาด 30 x 60 นิ้ว สีขาว,KASSA HOTEL,https://www.thaiwatsadu.com/th/sku/60275957,ผ้าขนหนูโรงแรม 30x60 นิ้ว ด้ายคู่ สีขาว,DE'COS,https://www.dohome.co.th/th/towel-30x60-inch-white-10207776.html,https://www.dohome.co.th/th/towel-30x60-inch-white-10207776.html,100,The candidate is a preferred brand (DE'COS) and perfectly matches the product type (towel) and all key specifications (dimensions and size).,CORRECT
5,64,ซีลยางประตูหน้าต่าง D ช่องว่าง 3 - 5.5 มม. GIANT KINGKONG รุ่น D(GY) ขนาด 6 เมตร สีเทา,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60310262,ALUGUARD ซีลยางประตู 9x6 มม. 6 ม. สีน้ำตาล,ALUGUARD,https://www.dohome.co.th/th/aluguard-door-rubber-seal-9x6-mm-6-m-brown-10383374.html,https://www.dohome.co.th/th/aluguard-door-rubber-seal-9x6-mm-6-m-brown-10383374.html,95,"The candidate is a door seal with the exact same length as the source product and is from a preferred brand (ALUGUARD), confirming an excellent spec match and product type alignment.",CORRECT
5,65,โคมดาวน์ไลท์ติดลอยเหลี่ยม 4 นิ้ว E27x1 LUZINO รุ่น MZF401-BK สีดำ,LUZINO,https://www.thaiwatsadu.com/th/sku/60320169,POWER MAX ดาวน์ไลท์ 4 นิ้ว ติดลอย กล่องเหลี่ยม สีดำ [ไม่รวมหลอดไฟ],POWER MAX,https://www.dohome.co.th/th/heap-downlight-4-inch-square-black-10204672.html,https://www.dohome.co.th/th/heap-downlight-4-inch-square-black-10204672.html,85,"The candidate is from the top preferred brand 'POWER MAX', has the exact product type 'downlight' (matching 'surface mount downlight' closely), and a good spec match for 'size_inch' at 45%.",CORRECT
5,66,ตู้ลิ้นชักอเนกประสงค์ท็อปไม้ 4 ชั้น KASSA HOME รุ่น UDC-A05AB4 ขนาด 63 x 40 x 90 ซม. สีพาสเทล,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60409844,JCP ตู้ลิ้นชักพลาสติก 4 ชั้น รุ่น 5834,JCP,https://www.dohome.co.th/th/jcp-plastic-drawer-cabinet-4-layers-no-5834-10345681.html,https://www.dohome.co.th/en/drawer-cabinet-4-layers-sumo-woodtop-plastel-10271531.html,70,"The candidate has the exact product type and tiers match, and is a preferred brand.",GT_MISSING
5,68,บันไดอลูมิเนียมทรง A ขึ้นลง 2 ทาง 7 ขั้น GIANT KINGKONG PRO รุ่น LDA2007D สีเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60263922,SANKI บันไดอลูมิเนียม มีถาด 7 ขั้น (มอก.) 1 ชิ้น,SANKI,https://www.dohome.co.th/th/sanki-aluminum-ladder-with-tray-7-steps-10391218.html,https://www.dohome.co.th/th/sanki-aluminum-ladder-with-tray-7-steps-10391218.html,60,"The source is an 'a-frame ladder' with 7 steps. Candidate 0 and 1 are also 'ladder' type with 7 steps and a preferred brand, with 31% spec match.",CORRECT
5,74,พรมดักฝุ่น ขอบยาง KASSA HOME รุ่น CM3223_4060BN ขนาด 60 x 40 ซม. สีน้ำตาล,KASSA HOME,https://www.thaiwatsadu.com/sku/60304124,DECOS พรมใยมะพร้าว 40x60 ซม. รุ่น 03-3 สีน้ำตาล,DE'COS,https://www.dohome.co.th/th/decos-coconut-fiber-carpet-40x60cm-03-3-brown-10397046.html,,75,"Candidate is the correct product type (dust mat) and from a highly preferred brand (DE'COS), although dimensions are reversed (40x60 vs 60x40).",NO_GT
6,77,เตาแก๊สสเตนเลสตั้งโต๊ะ 2 หัวแก๊ส 71 ซม. ZAGIO รุ่น 7002-B15,ZAGIO,https://www.thaiwatsadu.com/sku/60422419,FINEXT เตาแก๊สตั้งโต๊ะ 2 หัว หัวฟู่ รุ่น SS-GY72-12,FINEXT,https://www.dohome.co.th/th/finext-table-gas-stove-2-burners-no-gy72-12-10316576.html,,85,Candidate 1 (FINEXT เตาแก๊สตั้งโต๊ะ 2 หัว หัวฟู่ รุ่น SS-GY72-12) is the only other gas stove type product and from a PREFERRED brand (FINEXT).,NO_GT
6,78,โคมดาวน์ไลท์หน้าเหลี่ยม 4 นิ้ว E27x1 Carry LUZINO รุ่น P4003-WH สีขาว,LUZINO,https://www.thaiwatsadu.com/th/sku/60247110,FINEXT ดาวน์ไลท์ 4 นิ้ว แบบฝัง หน้าเหลี่ยม สีขาว,FINEXT,https://www.dohome.co.th/th/finext-downlight-4-inch-square-white-10246941.html,https://www.dohome.co.th/th/finext-downlight-4-inch-square-white-10246941.html,75,"The candidate has a strong spec match (57%) for size and is the correct product type (downlight), and FINEXT is a preferred brand.",CORRECT
6,81,บานซิงค์คู่ ZAGIO รุ่น Max2 #3773 ขนาด 84x 63.9ซม. สีขาว,ZAGIO,https://www.thaiwatsadu.com/th/sku/60306581,FINEXT บานซิงค์คู่ กระจกฝ้า รุ่น MAX 15 สีขาว,FINEXT,https://www.dohome.co.th/th/finext-double-sink-door-frosted-glass-max-15-white-10353359.html,https://www.dohome.co.th/th/finext-double-sink-door-frosted-glass-max-15-white-10353359.html,80,"Candidate 0 is a FINEXT sink cabinet, a preferred brand, and although the model number doesn't match exactly, it's the closest type and brand match available.",CORRECT
6,83,พรมใยมะพร้าว Outdoor KASSA HOME รุ่น WG-PLN-40x60 สีธรรมชาติ,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60322327,DECOS พรมใยมะพร้าว 40x60 ซม. รุ่น 03-3 สีน้ำตาล,DE'COS,https://www.dohome.co.th/th/decos-coconut-fiber-carpet-40x60cm-03-3-brown-10397046.html,https://www.dohome.co.th/th/decos-coconut-fiber-carpet-40x60cm-03-3-brown-10397046.html,95,"The candidate is a coir mat with identical dimensions (40x60) and is from a highly preferred brand (DE'COS), indicating a strong match.",CORRECT
6,86,ตะกร้าล้อลากสูงหูหิ้ว มีล้อ Summer25 KASSA HOME รุ่น 5025 ขนาด 50 x 37 x 64 ซม. สีครีม,KASSA HOME,https://www.thaiwatsadu.com/sku/60425028,DECOS ตะกร้าพลาสติกล้อลาก รุ่น 61468 สีขาว หูเทา,DECOS,https://www.dohome.co.th/th/decos-plastic-basket-with-wheels-model-61468-white-grey-handle-10415580.html,,75,"Candidate 10 (DECOS ตะกร้าพลาสติกล้อลาก รุ่น 61468) is the only trolley basket and from a preferred brand (DECOS). While the model numbers and dimensions don't match, it is the best functional equivalent.",NO_GT
7,92,โคมดาวน์ไลท์หน้าเหลี่ยม 5 นิ้ว LED 12W Warm White LUZINO รุ่น PN-JYX0102-12W/WW สีขาว,LUZINO,https://www.thaiwatsadu.com/th/sku/60308461,POWER MAX ดาวน์ไลท์ LED 12 วัตต์ หน้าเหลี่ยม รุ่น DHP011 (WARM WHITE),POWER MAX,https://www.dohome.co.th/th/power-max-led-downlight-12w-square-dhp011-warm-white-10268581.html,https://www.dohome.co.th/th/power-max-led-downlight-12w-square-dhp011-warm-white-10268581.html,75,"The candidate is a downlight, from a preferred brand, and matches the wattage and color temperature with a good SpecMatch percentage.",CORRECT
7,93,โคมไฟผนังภายนอกอลูมิเนียม E27x1 LUZINO รุ่น MILLIE YJ2181A/1(GY) สีเทา,LUZINO,https://www.thaiwatsadu.com/th/sku/60257204,DECOS โคมไฟผนังนอก 1 หลอด ทรงสี่เหลี่ยม ขั้ว E27 รุ่น GRIS สีเทา,DECOS,https://www.dohome.co.th/th/decos-1-bulb-outdoor-wall-lamp-square-shape-e27-socket-model-gris-grey-10417411.html,https://www.dohome.co.th/th/decos-1-bulb-outdoor-wall-lamp-square-shape-e27-socket-model-gris-grey-10417411.html,75,"The candidate has the highest SpecMatch%, is a preferred brand, and perfectly matches the critical 'lamp type' and 'socket' specifications of the source product. Although price differs, all critical specs align.",CORRECT
7,95,โคมดาวน์ไลท์หน้าเหลี่ยม 6 นิ้ว LED 15W Daylight LUZINO รุ่น PN-JYX0102-15W/DL สีขาว,LUZINO,https://www.thaiwatsadu.com/th/sku/60308462,POWER MAX ดาวน์ไลท์ LED 15 วัตต์ หน้าเหลี่ยม รุ่น DHP012 (DAY LIGHT),POWER MAX,https://www.dohome.co.th/th/power-max-led-downlight-15w-square-dhp012-day-linght-10268582.html,https://www.dohome.co.th/th/power-max-led-downlight-15w-square-dhp012-day-linght-10268582.html,75,"The candidate is the same product type (downlight), has the preferred brand POWER MAX, matches the wattage (15W), and color temperature (DAYLIGHT). While the size isn't explicitly stated, these are the critical matching specs.",CORRECT
7,101,กล่องเครื่องมือพลาสติกพร้อมซีลยาง GIANT KINGKONG รุ่น HL30157-C ขนาด 16 นิ้ว สีดำ,GIANT KINGKONG,https://www.thaiwatsadu.com/th/sku/60394093,NASH กล่องเครื่องมือพลาสติก 16.5 นิ้ว รุ่น MJ20148,NASH,https://www.dohome.co.th/th/nash-plastic-tools-box-16-5-inch-no-mj20148-10223196.html,https://www.dohome.co.th/th/nash-plastic-tools-box-16-5-inch-no-mj20148-10223196.html,90,Candidate is the closest product type (plastic tool box) with a good spec match (16.5 inch vs 16 inch) and is from a preferred brand (NASH).,CORRECT
7,102,บันไดอะลูมิเนียมทรง A ขึ้นลง 2 ทาง GIANT KINGKONG PRO รุ่น LDA2004D ขนาด 4 ขั้น สีเงิน,GIANT KINGKONG PRO,https://www.thaiwatsadu.com/th/sku/60289687,NASH บันไดมิเนียม 2 ทาง 4 ขั้น รุ่น LFD88AL,NASH,https://www.dohome.co.th/th/nash-aluminium-ladder-2-way-4-step-no-lfd88al-10142444.html,https://www.dohome.co.th/th/nash-aluminium-ladder-2-way-4-step-no-lfd88al-10142444.html,85,"The candidate is the same product type (a-frame ladder), has the exact same number of steps and ladder direction, and is from a preferred brand (NASH) with a high spec match percentage.",CORRECT
7,103,ที่ขูดผักและผลไม้สเตนเลส ด้ามซิลิโคน KASSA HOME รุ่น VG1M68-03 สีเงิน-เทา,KASSA HOME,https://www.thaiwatsadu.com/sku/60314312,อุปกรณ์ขูดผักผลไม้ รุ่น 112368,HAPPY COOK,https://www.dohome.co.th/th/vegetable-cutter-no-112368-10314920.html,,90,Candidate 1 (อุปกรณ์ขูดผักผลไม้ รุ่น 112368) is a fruit and vegetable grater from a preferred brand (HAPPY COOK) and has the highest SpecMatch% among relevant candidates.,NO_GT
8,105,รองเท้าใส่ในบ้าน Doggy KASSA HOME รุ่น NP190335 ขนาด 27 x 22 x 7.5 ซม. สีเบจ,KASSA HOME,https://www.thaiwatsadu.com/th/sku/60327545,DECOS รองเท้าใส่ในบ้าน ไซส์ 38-39 รุ่น RBC ลายกระต่าย สีชาร์โคล,DE'COS,https://www.dohome.co.th/th/decos-slipper-size-38-39-no-rbc-rabbit-charcoal-10386953.html,https://www.dohome.co.th/th/decos-slipper-size-38-39-no-rbc-rabbit-charcoal-10386953.html,75,"The candidate product is of the correct product type (slippers) and is from a highly preferred brand (DE'COS). Although the SpecMatch is 0%, the product type and brand alignment make it the best available option, as direct spec matches for slippers are rare.",CORRECT
