status,homepro_name,homepro_brand,homepro_url,expected_twd_name,expected_twd_url,matched_twd_name,matched_twd_url,confidence
INCORRECT,ประตูภายใน UPVC PARAZZO PUN06 80X200 ซม. สี TEXES OAK เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/1110132,ประตูภายใน UPVC เซาะร่อง CONNEX รุ่น CH11 ขนาด 90 x 200 ซม. สีช็อกโกแลต (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60308770,ประตูภายใน UPVC เซาะร่อง CONNEX รุ่น LT13 ขนาด 80 x 200 ซม. สีลัตเต (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60308766,90
INCORRECT,ประตูบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 160X205 ซม. สีขาว,WINDOW ASIA,https://www.homepro.co.th/p/1128473,ประตูอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 160 x 205 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277551,ประตูอะลูมิเนียม บานเลื่อน 2 ช่อง พร้อมมุ้งลวด WINKING รุ่น WKALWDG ขนาด 160 x 205 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60295535,90
INCORRECT,ประตูบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 200X205 ซม. สีดำ,WINDOW ASIA,https://www.homepro.co.th/p/1164089,ประตูอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 200 x 205 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60277559,ประตูอะลูมิเนียม บานเลื่อน 2 ช่องพร้อมมุ้งลวด WINKING รุ่น WKALBG ขนาด 200 x 205 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60364342,85
INCORRECT,สีรองพื้นปูนใหม่ CAPTAIN WELLTECHPLUS ด้าน 5 แกลลอน,CAPTAIN,https://www.homepro.co.th/p/82603,รองพื้นปูนใหม่ WELLTECH รุ่น 1000 BW1601 ขนาด 5 แกลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60109195,สีน้ำกึ่งเงา CAPTAIN รุ่น WellTech ขนาด 2.5 แกลลอน เบส A,https://www.thaiwatsadu.com/th/sku/60249747,70
INCORRECT,วงกบประตู PVC AZLE 80X200 ซม. สีครีม,AZLE,https://www.homepro.co.th/p/196193,วงกบประตู PVC POLYWOOD ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60255379,วงกบประตู UPVC มีบัวในตัว CONNEX ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60318711,95
INCORRECT,วงกบประตูสังเคราะห์ พร้อมซับ XL KING 70X200 ซม. สีขาว,XL KING,https://www.homepro.co.th/p/1189425,วงกบประตู UPVC MASTERWOOD ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60084287,วงกบประตู PVC POLYWOOD ขนาด 70 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60255379,95
INCORRECT,วงกบประตูไม้สังเคราะห์ WPC ECO-DOOR 80x200 ซม. สีขาว,ECO-DOOR,https://www.homepro.co.th/p/1110609,วงกบประตู WPC ECO DOOR รุ่น WVSM-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60262061,วงกบประตู WPC ECO DOOR รุ่น WR-100 ขนาด 80 x 200 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60345723,95
INCORRECT,สีน้ำทาภายนอก NIPPON PAINT SUPER SERVE BASE A กึ่งเงา 2.5 แกลลอน,NIPPON PAINT,https://www.homepro.co.th/p/1236126,สีน้ำกึ่งเงา ภายนอก NIPPON รุ่น ซุปเปอร์เซิฟ ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60381992,สีน้ำด้าน ภายนอก NIPPON รุ่น ซุปเปอร์เซิฟ ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/sku/60382000,90
INCORRECT,สีน้ำทาภายนอก TOA SUPERSHIELD ADVANCE BASE A เนียน 1 แกลลอน,TOA,https://www.homepro.co.th/p/149818?srsltid=AfmBOoqOYBSGiu5ykF-cYxLkZA36oA38KaZiltYGo_82b6Rth8G6zpCM,สีน้ำกึ่งเงา ภายนอก TOA รุ่น Supershield Advance ขนาด 1 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60000803,สีน้ำเนียน ภายนอก TOA รุ่น Supershield Advance ขนาด 1 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60004713,98
INCORRECT,สีน้ำทาภายนอก NIPPON PAINT WEATHERBONDSHEEN BASE A 9L,NIPPON PAINT,https://www.homepro.co.th/p/1170148,สีน้ำภายนอก NIPPON รุ่น เวเธอร์บอนด์ เนียน ขนาด 9 ลิตร เบส A,https://www.thaiwatsadu.com/th/sku/60336105,สีน้ำภายนอก NIPPON รุ่น เวเธอร์บอนด์ กึ่งเงา ขนาด 9 ลิตร เบส A,https://www.thaiwatsadu.com/th/sku/60336113,95
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา NIPPON PAINT HYBRIDSHIELD BASE A สีขาว 2.5 แกลลอน,NIPPON PAINT,https://www.homepro.co.th/p/1142432?lang=th&gad_source=1&gclid=CjwKCAjwufq2BhAmEiwAnZqw8j8y2_cfaqArMvd-tWqZlhyrogbiYQtJ-Rw3ZCjwPQhMtD1fIyGDtRoCugYQAvD_BwE,สีน้ำภายนอก ชนิดด้าน NIPPON PAINT รุ่น HYBRIDSHIELD ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60403810,สีภายนอกไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60316887,95
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา JOTUN TOUGH SHIELD BASE B สีขาว 9 ลิตร,JOTUN,https://www.homepro.co.th/p/1195080,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น TOUGH SHIELD ขนาด 2.5 แกลลอน สีเบส B,https://www.thaiwatsadu.com/th/sku/60364355,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น JOTASHIELD AF ขนาด 9 ลิตร สีเบส B,https://www.thaiwatsadu.com/th/sku/60222800,90
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา JOTUN JOTASHIELD ANTIFADE BASE A 2.5 แกลลอน,JOTUN,https://www.homepro.co.th/p/1103963,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น JOTASHIELD AF ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60222798,สีน้ำภายนอกเนียน JOTUN รุ่น โจตาชิลด์เฟล็กซ์ ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60000823,95
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา JOTUN JOTASHIELD ANTIFADE BASE B 2.5 แกลลอน,JOTUN,https://www.homepro.co.th/p/1103944,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น JOTASHIELD AF ขนาด 9 ลิตร สีเบส B,https://www.thaiwatsadu.com/th/sku/60222800,สีน้ำภายนอก ชนิดกึ่งเงา JOTUN รุ่น JOTASHIELD INFINITY ขนาด 9 ลิตร สีเบส B,https://www.thaiwatsadu.com/th/sku/60410714,85
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา JOTUN JOTASHIELD ANTIFADE BASE C 2.5 แกลลอน,JOTUN,https://www.homepro.co.th/p/1104245,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น JOTASHIELD AF ขนาด 9 ลิตร สีเบส C,https://www.thaiwatsadu.com/th/sku/60222802,สีน้ำภายนอก ชนิดกึ่งเงา JOTUN รุ่น JOTASHIELD INFINITY ขนาด 9 ลิตร สีเบส C,https://www.thaiwatsadu.com/th/sku/60410717,90
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา JOTUN TOUGH SHIELD BASE A สีขาว 9 ลิตร,JOTUN,https://www.homepro.co.th/p/1195079,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น TOUGH SHIELD ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60364353,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น TOUGH SHIELD MAX ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60364246,90
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา JOTUN TOUGH SHIELD MAX BASE A สีขาว 9 ลิตร,JOTUN,https://www.homepro.co.th/p/1195103?srsltid=AfmBOookph5UcGuE6KQjC2Zes6uyEun6arnGNPF-lxsTzH7YP9m0nQfR,สีน้ำภายนอกด้าน JOTUN รุ่น TOUGH SHIELD MAX ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60364254,สีน้ำภายนอกกึ่งเงา JOTUN รุ่น TOUGH SHIELD ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60364353,90
INCORRECT,สีน้ำทาภายใน ชนิดเนียน TOA ORGANIC CARE BASE A 9 ลิตร,TOA,https://www.homepro.co.th/p/1185210,สีน้ำภายใน ชนิดกึ่งเงา TOA รุ่น Organic Care ขนาด 9 ลิตร สีเบส A,https://www.thaiwatsadu.com/th/sku/60385628,TOA สีน้ำภายใน เนียน ORGANIC CARE ขนาด 9 ลิตร สีเบส A (#000A),https://www.thaiwatsadu.com/th/sku/60353651,95
INCORRECT,สีน้ำทาภายใน BEGER BEGERSHIELD EASY CLEAN & CARE BASE B กึ่งเงา 2.5 แกลลอน,BEGER,https://www.homepro.co.th/p/1247069,สีน้ำกึ่งเงา ภายใน 9 ลิตร BEGER รุ่น EASY CLEAN&CARE สีเบส B,https://www.thaiwatsadu.com/th/sku/60386127,สีน้ำกึ่งเงา ภายใน 9 ลิตร BEGER รุ่น EASY CLEAN&CARE สีเบส A,https://www.thaiwatsadu.com/th/sku/60386126,90
INCORRECT,สีน้ำมัน BEGERSHIELD SUPERGLOSS BASE D กึ่งเงา 1 แกลลอน,BEGER,https://www.homepro.co.th/p/237539?srsltid=AfmBOoogdyu6aUL7Dv97xh0miudLzyPSxLrJFwMf2j3GPBbjMlcM_SQN,สีน้ำมันเคลือบเงา Beger Shield BEGER Size 1 แกลอน สีเบส D,https://www.thaiwatsadu.com/th/sku/60110529,สีน้ำมันเคลือบเงา Beger Shield BEGER ขนาด 1 แกลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60110523,95
INCORRECT,สีน้ำทาภายนอก DELTA NATIONAL SHIELD BASE A กึ่งเงา 2.5 แกลลอน,DELTA,https://www.homepro.co.th/p/1099871,สีน้ำอะคริลิกกึ่งเงา NATIONAL SHIELD รุ่น เบส A ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60284265,สีน้ำภายนอก กึ่งเงา DELTA รุ่น Deltashield+ ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60294000,95
INCORRECT,สีน้ำทาภายนอก ชนิดด้าน BEGER COOL DIAMONDSHIELD 15 BASE A 2.5 แกลลอน,BEGER,https://www.homepro.co.th/p/1050231,สีน้ำเนียน ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส A,https://www.thaiwatsadu.com/th/sku/60262257,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี สีเบส A,https://www.thaiwatsadu.com/th/sku/60262249,95
INCORRECT,สีน้ำทาภายนอก BEGERCOOL DIAMONDSHIELD 15 #SW-8800 สี SUPER WHITE เนียน 2.5 แกลลอน,BEGER,https://www.homepro.co.th/p/1220581,สีน้ำกึ่งเงา เนียน ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี SW8800 สีซูเปอร์ไวท์,https://www.thaiwatsadu.com/th/product/60373368,สีน้ำกึ่งเงา ภายนอก 9 ลิตร BEGER รุ่น COOL DIAMONDSHIELD เกรด 15 ปี GW8800 สีซูเปอร์ไวท์,https://www.thaiwatsadu.com/th/sku/60373366,100
INCORRECT,สีเคลือบเงา ชนิดเงา BEGER BEGERSHIELD GRIPTECH 2 IN 1 RUSTPROOF BASE D 1 แกลลอน,BEGER,https://www.homepro.co.th/p/1252522?srsltid=AfmBOooEyKvEBkW0UDYS3Tc5PmeF6GL92h-vGzyFu0U3lQ9n5TcuiRHy,สีน้ำเคลือบเงา BEGER รุ่น GRIPTECH 2IN1 RUSTPROOF ขนาด 1 แกลลอน สีเบส D,https://www.thaiwatsadu.com/th/sku/60410802,สีน้ำมันเคลือบเงา Beger Shield BEGER Size 1 แกลอน สีเบส D,https://www.thaiwatsadu.com/th/sku/60110529,90
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา NIPPON PAINT HYBRIDSHIELD BASE B สีขาว 2.5 แกลลอน,NIPPON PAINT,https://www.homepro.co.th/p/1142368,สีภายนอกไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส B,https://www.thaiwatsadu.com/th/sku/60316889,สีภายนอกไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60316887,95
INCORRECT,สีน้ำทาภายนอก ชนิดกึ่งเงา NIPPON PAINT HYBRIDSHIELD BASE D สีขาว 2.5 แกลลอน,NIPPON PAINT,https://www.homepro.co.th/p/1142412?srsltid=AfmBOoqcscfaKL0chJcoM_lbXuwdr6mZi-tPzm1gG1oGAsvjWgyN4g4O,สีภายนอกไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส C,https://www.thaiwatsadu.com/th/sku/60316890,สีภายนอกไฮบริดชิลด์กึ่งเงา NIPPON รุ่น HYBRIDSHIELD SG ขนาด 2.5 แกลลอน สีเบส A,https://www.thaiwatsadu.com/th/sku/60316887,90
INCORRECT,สีรองพื้นอเนกประสงค์ DELTA TOPTECH 15 ลิตร,DELTA,https://www.homepro.co.th/p/216331?srsltid=AfmBOoqVx-QXKCtLzBXtRxvrdBDdtKPHgzvm6RcLIvFWVZZTOo15aPKV,สีรองพื้นปูนพิเศษ TOPTECH PRIMER รุ่น 15 ลิตร ขนาด 15 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60136521,สีรองพื้นปูนอเนกประสงค์ DELTA รุ่นท็อปเทคโค้ดเฟล็ก ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60312088,95
INCORRECT,สีรองพื้นปูนใหม่ TOA HOMECOTE 1000 ด้าน 5 แกลลอน,TOA,https://www.homepro.co.th/p/1231878,สีรองพื้นปูนใหม่ HOMECOTE ขนาด 5 แกลอน สี 0000 ขาว,https://www.thaiwatsadu.com/th/sku/60184893,สีรองพื้นปูนใหม่กันด่าง TOA รุ่น 4 Seasons Advance ขนาด 5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60000322,70
INCORRECT,สีน้ำมันกันสนิม ชนิดด้าน WOODTECT HERO RUSTTECH 2 IN 1 H2-888 สีดำ 1 แกลลอน,WOODTECT,https://www.homepro.co.th/p/1135133,สีเคลือบกันสนิม 2 in 1 HERO รุ่น H2-888 ขนาด 1 แกลลอน สีดำ,https://www.thaiwatsadu.com/th/sku/60326395,กระทิง Rust Tech 2IN1 สีเคลือบกันสนิม 2 in 1 ชนิดด้าน รุ่น รัสท์เทค KM-9990 ขนาด 1 แกลอน สีดำ,https://www.thaiwatsadu.com/th/sku/60335966,95
INCORRECT,สีเคลือบกันสนิม TOA เป็ดหงส์ 2 IN 1 สีดำ M818 1 แกลลอน,TOA,https://www.homepro.co.th/p/1118476,สีเคลือบกันสนิม ชนิดด้าน MANDARIN รุ่น MD 2IN1 RUSTTECH ขนาด 1 แกลลอน สี Flat Black #M818,https://www.thaiwatsadu.com/th/sku/60302702,สีน้ำมันทับหน้าและรองพื้น ชนิดเงา TOA รุ่น Glipton 2in1 ขนาด 1 แกลลอน สีดำ #GG800,https://www.thaiwatsadu.com/th/sku/60381986,90
INCORRECT,หน้าต่างเลื่อน UPVC S-S มุ้ง WINDOW ASIA ECO 100X100 ซม. สีขาว,WINDOW ASIA,https://www.homepro.co.th/p/1165800,หน้าต่างอะลูมิเนียมบานเลื่อน 2 บาน พร้อมมุ้ง SS FRAMEX รุ่น ECO ขนาด 100 x 100 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60400218,หน้าต่างบานเลื่อน UPVC ECO 60 FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 100 x 100 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60385549,85
INCORRECT,หน้าต่างบานเลื่อน อะลูมิเนียม S-F-S มุ้ง SANKYOALUMI J-TRUST VENTILATION 180x110 ซม. สีขาว,SankyoAlumi,https://www.homepro.co.th/p/1104982,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 4 บาน+มุ้ง FSSF ขนาด 180 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277550,หน้าต่างอะลูมิเนียม บานเลื่อน 4 ช่องพร้อมมุ้งลวด WINKING รุ่น WKALWWG ขนาด 180 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60309775,90
INCORRECT,หน้าต่างบานเลื่อน UPVC S-S มุ้ง HOFFEN 120X110 ซม. สีขาว,HOFFEN,https://www.homepro.co.th/p/1172337,หน้าต่างอะลูมิเนียมบานเลื่อน NK รุ่น 2 บาน ขนาด 120 x 108.5 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60317986,หน้าต่าง UPVC 2 บาน พร้อมมุ้ง FRAMEX ขนาด 120 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60365140,85
INCORRECT,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง AZLE 120X110 ซม. สีชา,AZLE,https://www.homepro.co.th/p/1182995,หน้าต่างอะลูมิเนียมบานเลื่อน NK รุ่น 2 บาน พร้อมมุ้ง กระจกชา ขนาด 120 x 108.5 ซม. สีชา,https://www.thaiwatsadu.com/th/sku/60157191,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 120 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277548,80
INCORRECT,หน้าต่างบานเลื่อน อะลูมิเนียม S-S มุ้ง AZLE 120x110 ซม. สีขาว,AZLE,https://www.homepro.co.th/p/1182932,หน้าต่างอะลูมิเนียมบานเลื่อน NK รุ่น 2 บาน พร้อมมุ้ง ขนาด 120 x 108.5 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60263784,หน้าต่างอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 120 x 110 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277548,100
INCORRECT,หน้าต่างบานเลื่อน อะลูมิเนียม S-S AZLE 100x100 ซม. สีขาว,AZLE,https://www.homepro.co.th/p/1182994,หน้าต่างอะลูมิเนียมบานเลื่อน NK รุ่น 2 บานไม่มีมุ้งลวด ขนาด 100 x 99 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60270820,หน้าต่างบานเลื่อน UPVC ECO 60 FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 100 x 100 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60385549,85
INCORRECT,ไม้พื้น THAISUN 13.5X240X2.5 ซม. สีน้ำตาลแดง,THAISUN,https://www.homepro.co.th/p/1016940,ไม้พื้น ลายร่อง-ลายไม้ WPC THAISUN ขนาด 13.5 x 240 x 2.5 ซม.. สีโอ๊ก,https://www.thaiwatsadu.com/th/sku/60415936,ไม้พื้น WPC THAISUN รุ่น ลายร่อง-ลายไม้ ขนาด 13.5 x 240 x 2.5 ซม. สีน้ำตาลแดง,https://www.thaiwatsadu.com/th/sku/60375384,95
INCORRECT,กลอนห้องน้ำ STATUS SOLEX OC6N 6 นิ้ว สีสเตนเลส,SOLEX,https://www.homepro.co.th/p/1169915,กลอนห้องน้ำมีสัญลักษณ์สเตนเลส 304 SOLEX รุ่น OC6N ขนาด 54 มม. สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60324926,กลอนห้องน้ำสเตนเลส 304 มีสัญลักษณ์ SOLEX รุ่น OC7N จาน 64 มม. สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60287112,95
INCORRECT,กลอนห้องน้ำ STATUS SOLEX OC7N 2.4 นิ้ว สีสเตนเลส,SOLEX,https://www.homepro.co.th/p/1091984,กลอนห้องน้ำสเตนเลส 304 มีสัญลักษณ์ SOLEX รุ่น OC7N จาน 64 มม. สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60287112,กลอนห้องน้ำมีสัญลักษณ์สเตนเลส 304 SOLEX รุ่น OC6N ขนาด 54 มม. สีสเตนเลส,https://www.thaiwatsadu.com/th/sku/60324926,95
INCORRECT,กาวยางติดลามิเนต DUNLOP 3 กก.,DUNLOP,https://www.homepro.co.th/p/20340,กาวยาง DUNLOP ขนาด 3 กก. สีแดง,https://www.thaiwatsadu.com/th/sku/60009207,กาวยาง DUNLOP ขนาด 3 กก. สีเขียว,https://www.thaiwatsadu.com/th/sku/60292162,100
