status,homepro_name,homepro_brand,homepro_url,homepro_price,expected_twd_name,expected_twd_url,expected_twd_price,matched_twd_name,matched_twd_url,confidence
NOT_FOUND,น้ำมันสน TOA SHARKS ขวดใหญ่,TOA,https://www.homepro.co.th/p/15074,53.0,น้ำมันสน SHARK รุ่นขวดใหญ่ สีใส 0TUR,https://www.thaiwatsadu.com/th/sku/60001746,43.0,,,0
NOT_FOUND,น้ำมันสน TOA SHARKS 1 ปี๊ป,TOA,https://www.homepro.co.th/p/15076,798.0,น้ำมันสน SHARK รุ่นปิ๊ป ขนาด 11 กก. สีใส (#0TUR),https://www.thaiwatsadu.com/th/sku/60001730,790.0,,,0
CORRECT,น้ำยากำจัดปลวก CHAINDRITE STEDFAST 30 SC 5 ลิตร,CHAINDRITE,https://www.homepro.co.th/p/15441,4361.0,น้ำยา ราดพื้นสเตดฟาส CHAINDRITE รุ่น 30SC ขนาด 5 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60125511,4300.0,น้ำยา ราดพื้นสเตดฟาส CHAINDRITE รุ่น 30SC ขนาด 5 ลิตร. สีขาว,https://www.thaiwatsadu.com/th/sku/60125511,100
CORRECT,สีรองพื้นปูนเก่า CAPTAIN REPAINT 5 แกลลอน,CAPTAIN,https://www.homepro.co.th/p/266430,2950.0,น้ำยาปรับสภาพปูนเก่า REPAINT รุ่น 2000 ขนาด 5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60165342,2950.0,น้ำยาปรับสภาพปูนเก่า REPAINT รุ่น 2000 ขนาด 5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60165342,100
CORRECT,สีรองพื้นปูนเก่า TOA 4 SEASONS SUPER PRIMER 5 แกลลอน,TOA,https://www.homepro.co.th/p/267920,2537.0,น้ำยารองพื้นปูนเก่า TOA รุ่น 4 Seasons ขนาด 5 แกลลอน สี 0CON ใส,https://www.thaiwatsadu.com/th/sku/60161797,2530.0,น้ำยารองพื้นปูนเก่า TOA รุ่น 4 Seasons ขนาด 5 แกลลอน สี 0CON ใส,https://www.thaiwatsadu.com/th/sku/60161797,95
CORRECT,น้ำยาลอกสี BEGER UNISOFT 9119 1 แกลลอน,BEGER,https://www.homepro.co.th/p/144308?srsltid=AfmBOopiDt6gZrS7WXKMd-qR310iGd-S2XahezfcbpuXC_myByBhdyiM,580.0,น้ำยาลอกสี (ยูนีซ็อฟ) BEGER ขนาด 1 แกลลอน,https://www.thaiwatsadu.com/th/sku/60001122,470.0,น้ำยาลอกสี (ยูนีซ็อฟ) BEGER ขนาด 1 แกลลอน,https://www.thaiwatsadu.com/th/sku/60001122,100
CORRECT,น้ำยาลอกสี TOA PAINT REMOVER 1 แกลลอน,TOA,https://www.homepro.co.th/p/22465?srsltid=AfmBOop6CfR-5s4xhXDfUDohueharrCN0mATWoLcF4i2vzZ5suslOFyb,541.0,น้ำยาลอกสี TOA ขนาด 1 แกลอน สีใส #0REM,https://www.thaiwatsadu.com/th/sku/60001143,467.0,น้ำยาลอกสี TOA ขนาด 1 แกลอน สีใส #0REM,https://www.thaiwatsadu.com/th/sku/60001143,100
CORRECT,น้ำยาเคลือบเงา TOA A100 1 แกลลอน,TOA,https://www.homepro.co.th/p/1005037,490.0,น้ำยาเคลือบเงาใสกันซึม TOA รุ่น 100 ขนาด 1 แกลลอน สี Gloss,https://www.thaiwatsadu.com/th/sku/60225255,490.0,น้ำยาเคลือบเงาใสกันซึม TOA รุ่น 100 ขนาด 1 แกลลอน สี Gloss,https://www.thaiwatsadu.com/th/sku/60225255,100
INCORRECT,ประตูห้องน้ำ UPVC ECO-DOOR PD1 70X200 ซม. สีครีมเทา ทูโทน เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1242188?lang=th&gad_source=1&gclid=CjwKCAjwufq2BhAmEiwAnZqw8qiMNsXUEi3t54lgsN0ywRScX_MvmA052OgR1t9f6P7kNuQMy4et5RoCtzAQAvD_BwE,1990.0,ประตูภายใน UPVC ECO DOOR รุ่น PB1 ขนาด 70 x 200 ซม. สีเทาอ่อนทูโทนเทาเข้ม (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60412569,1590.0,ประตูภายใน UPVC ECO DOOR รุ่น PD1 ขนาด 70 x 200 ซม. สีครีมทูโทนเทา (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60416137,100
CORRECT,ประตูภายใน WPC ECO-DOOR WP2 80X200 ซม.,ECO-DOOR,https://www.homepro.co.th/p/1248950?lang=th&gad_source=1&gclid=Cj0KCQjw05i4BhDiARIsAB_2wfDATx6BGREt4tyufA4UOS9T2A1HhZg7KsEEuvH-zTT-U2il7uGT0rcaAt3-EALw_wcB,2490.0,ประตูภายใน WPC ECO DOOR รุ่น WP2 ขนาด 80 x 200 ซม. สีครีมทูโทนโอ๊ก (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60416139,2490.0,ประตูภายใน WPC ECO DOOR รุ่น WP2 ขนาด 80 x 200 ซม. สีครีมทูโทนโอ๊ก (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60416139,100
CORRECT,ประตูภายใน WPC ECO-DOOR WP1 80X200 ซม.,HomePro,https://www.homepro.co.th/p/1248949,1990.0,ประตูภายใน WPC ปิดผิว PVC FILM ECO DOOR รุ่น WP1 ขนาด 80 x 200 ซม. สีเทาทูโทนเทาเข้ม (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60406944,2490.0,ประตูภายใน WPC ปิดผิว PVC FILM ECO DOOR รุ่น WP1 ขนาด 80 x 200 ซม. สีเทาทูโทนเทาเข้ม (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60406944,99
NOT_FOUND,ประตูบานเลื่อน UPVC S-S มุ้ง WINDOW ASIA 200X205 ซม. สีขาว,WINDOW ASIA,https://www.homepro.co.th/p/1165985,8090.0,ประตูบานเลื่อน 2 บาน UPVC พร้อมมุ้งลวด WINSTAR ขนาด 200 x 205 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60334809,7590.0,,,0
CORRECT,ประตูภายนอก UPVC PARAZZO PUV03 80X200 ซม. สี PINK GOLD เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/1110131,2890.0,ประตูภายนอก UPVC CONNEX รุ่น CVA03 ขนาด 80 x 200 ซม. สีโรสโกลด์ (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60364318,2550.0,ประตูภายนอก UPVC CONNEX รุ่น CVA03 ขนาด 80 x 200 ซม. สีโรสโกลด์ (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60364318,100
CORRECT,ประตูห้องน้ำ UPVC ECO-DOOR TLW 70X200 ซม. สีขาว เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1234741,1690.0,ประตูภายนอก UPVC ECO DOOR รุ่น TLW ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60387831,1690.0,ประตูภายนอก UPVC ECO DOOR รุ่น TLW ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60387831,100
CORRECT,ประตูภายนอก UPVC เจาะลูกบิด ECO-DOOR TLW 80x200 ซม. สีขาว,ECO-DOOR,https://www.homepro.co.th/p/1200774,1690.0,ประตูภายนอก UPVC ECO DOOR รุ่น TLW ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60387911,1690.0,ประตูภายนอก UPVC ECO DOOR รุ่น TLW ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60387911,100
CORRECT,ประตูภายนอก UPVC ECO-DOOR UPVC2 80X200 ซม. สีขาว ไม่เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1242201,2290.0,ประตูภายนอก UPVC ECO DOOR รุ่น UPVC2 ขนาด 80 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60255374,2290.0,ประตูภายนอก UPVC ECO DOOR รุ่น UPVC2 ขนาด 80 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60255374,100
CORRECT,ประตูภายนอก UPVC ECO-DOOR UPVC2C 80X200 ซม. สีขาว ไม่เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1242195,2490.0,ประตูภายนอก UPVC ECO DOOR รุ่น UPVC2C ขนาด 80 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60255377,2390.0,ประตูภายนอก UPVC ECO DOOR รุ่น UPVC2C ขนาด 80 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60255377,100
NOT_FOUND,ประตูภายนอก UPVC PARAZZO MG005 80X200 ซม. สีขาว เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/248012,3590.0,ประตูภายนอก UPVC MASTERWOOD รุ่น MG005 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60245234,3530.0,,,0
NOT_FOUND,ประตูภายนอก UPVC MODERNWOOD REVO MWR002 90X200 ซม. สีขาว เจาะลูกบิด,MODERNWOOD,https://www.homepro.co.th/p/1194270,3150.0,ประตูภายนอก UPVC MASTERWOOD รุ่น MN002 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60084152,2860.0,,,0
NOT_FOUND,ประตูภายนอก UPVC AZLE MD-5 80X200 ซม. สีขาว เจาะลูกบิด,AZLE,https://www.homepro.co.th/p/1094173,1990.0,ประตูภายนอก UPVC MASTERWOOD รุ่น MNM01 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60311945,2290.0,,,0
NOT_FOUND,ประตูภายในเมลามีน AZLE VALENTINO 80X200 ซม. สีน้ำตาล ไม่เจาะลูกบิด,AZLE,https://www.homepro.co.th/p/1229258,1990.0,ประตูภายใน HDF ปิดผิวเมลามีน เซาะร่องแนวตั้ง 1 เส้น วนชัย ขนาด 80 x 200 ซม. สีเทา (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60369729,1430.0,,,0
NOT_FOUND,ประตูภายใน HDF AZLE ลานนา 6 ลูกฟัก 80X200 ซม. สีรองพื้น,AZLE,https://www.homepro.co.th/p/1173566,549.0,ประตูภายใน 6 ลูกฟัก HDF วนชัย รุ่น ลานนา ขนาด 80 x 200 ซม. สีรองพื้นขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60110464,495.0,,,0
CORRECT,ชุดประตูห้องน้ำพร้อมวงกบ PVC AZLE AZ-P2 เกล็ดล่าง UV 70X200 ซม. สีขาว,AZLE,https://www.homepro.co.th/p/1192402,1790.0,ประตูภายใน PVC บานเกล็ดล่าง มอก. เคลือบ UV D.D.DOOR รุ่น P2 ขนาด 70 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60319461,1190.0,ประตูภายใน PVC บานเกล็ดล่าง มอก. เคลือบ UV D.D.DOOR รุ่น P2 ขนาด 70 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60319461,100
CORRECT,ประตูห้องน้ำ UPVC ECO-DOOR PG2 70X200 ซม. สีขาว เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1200647,1490.0,ประตูภายใน UPVC ECO DOOR รุ่น PG2 ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60368107,1490.0,ประตูภายใน UPVC ECO DOOR รุ่น PG2 ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60368107,100
CORRECT,ประตูภายใน UPVC ECO-DOOR PX1 80x200 ซม. สีน้ำตาล ทูโทน ไม่เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1254967,1990.0,ประตูภายใน UPVC ECO DOOR รุ่น PX1 ขนาด 80 x 200 ซม. สีโอ๊กทูโทน (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60387827,1982.0,ประตูภายใน UPVC ECO DOOR รุ่น PX1 ขนาด 80 x 200 ซม. สีโอ๊กทูโทน (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60387827,100
CORRECT,ประตูห้องน้ำ UPVC ECO-DOOR PD1 70X200 ซม. สีครีมเทา ทูโทน เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1242188,1590.0,ประตูภายใน UPVC ECO DOOR รุ่น PD1 ขนาด 70 x 200 ซม. สีครีมทูโทนเทา (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60416137,1590.0,ประตูภายใน UPVC ECO DOOR รุ่น PD1 ขนาด 70 x 200 ซม. สีครีมทูโทนเทา (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60416137,100
INCORRECT,ประตูภายนอก UPVC PARAZZO MN002 80X200 ซม. สีขาว เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/217077,2290.0,ประตูภายใน UPVC Revo 2 ลูกฟัก MASTERWOOD รุ่น MI02 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60301473,2070.0,ประตูภายนอก UPVC MASTERWOOD รุ่น MN002 ขนาด 80 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60084152,100
NOT_FOUND,ประตูห้องน้ำ UPVC PARAZZO ML002-S 70X200 ซม. สีขาว เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/1038237,2590.0,ประตูภายใน UPVC Revo 2 ลูกฟัก MASTERWOOD รุ่น MPSW002-I ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60388002,1990.0,,,0
INCORRECT,ประตูห้องน้ำ UPVC PARAZZO ML003 70X200 ซม. สีขาว เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/237127,3190.0,ประตูภายใน UPVC Revo MASTERWOOD รุ่น MPSW008-I ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60322004,2490.0,ประตูภายใน UPVC ECO DOOR รุ่น X1 ขนาด 70 x 200 ซม. สีขาว (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60387826,95
NOT_FOUND,ประตูภายใน UPVC MODERNWOOD MWIR01 80X200 ซม. สีขาว ไม่เจาะลูกบิด,MODERNWOOD,https://www.homepro.co.th/p/1194284,2490.0,ประตูภายใน UPVC Revo แว็คร่อง MASTERWOOD รุ่น MI01 ขนาด 80 x 200 ซม. สีขาว (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60322005,2070.0,,,0
NOT_FOUND,ประตูห้องน้ำ UPVC AZLE TROPICAL 70X200 ซม. สีขาว พร้อมวงกบ ไม่เจาะลูกบิด,AZLE,https://www.homepro.co.th/p/1247999,1990.0,ประตูภายใน UPVC กระจกลายดอกไม้ พร้อมวงกบ HI DOOR รุ่น A-023/SU-19 ขนาด 70 x 200 ซม. (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60249118,1550.0,,,0
NOT_FOUND,ประตู UPVC ASARA G925 ดอกซากุระ 70x200 ซม. สีขาว พร้อมวงกบ ไม่เจาะลูกบิด,ASARA,https://www.homepro.co.th/p/1157824,1990.0,ประตูภายใน UPVC กระจกลายดอกไม้ พร้อมวงกบ HI DOOR รุ่น A-023/SU-20 ขนาด 70 x 200 ซม. (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60249119,1550.0,,,0
NOT_FOUND,ประตูภายใน UPVC PARAZZO PUN06 80X200 ซม. สี TEXES OAK เจาะลูกบิด,PARAZZO,https://www.homepro.co.th/p/1110132,2690.0,ประตูภายใน UPVC เซาะร่อง CONNEX รุ่น CH11 ขนาด 90 x 200 ซม. สีช็อกโกแลต (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60308770,2480.0,,,0
NOT_FOUND,ประตูภายใน UPVC AZLE LT-06 80X200 ซม. สี BROWNIE OAK เจาะลูกบิด,AZLE,https://www.homepro.co.th/p/1073298,2590.0,ประตูภายใน UPVC เซาะร่อง CONNEX รุ่น LT13 ขนาด 80 x 200 ซม. สีลัตเต (เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60308766,2290.0,,,0
CORRECT,ประตูภายใน WPC ปิดผิว PVC ECO-DOOR WP3 80X200 ซม. สีน้ำตาล ทูโทน ไม่เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1254973,2490.0,ประตูภายใน WPC ECO DOOR รุ่น WP3 ขนาด 80 x 200 ซม. สีโอ๊กทูโทน (ไม่เจะลูกบิด),https://www.thaiwatsadu.com/th/sku/60422213,2490.0,ประตูภายใน WPC ECO DOOR รุ่น WP3 ขนาด 80 x 200 ซม. สีโอ๊กทูโทน (ไม่เจะลูกบิด),https://www.thaiwatsadu.com/th/sku/60422213,100
CORRECT,ประตูภายใน WPC ปิดผิว PVC ECO-DOOR WP4 80X200 ซม. สีครีม ทูโทน ไม่เจาะลูกบิด,ECO-DOOR,https://www.homepro.co.th/p/1254966,2490.0,ประตูภายใน WPC ECO DOOR รุ่น WP4 ขนาด 80 x 200 ซม. สีครีม (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60416140,2490.0,ประตูภายใน WPC ECO DOOR รุ่น WP4 ขนาด 80 x 200 ซม. สีครีม (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60416140,100
CORRECT,ประตูไม้สนนิวซีแลนด์ ไม่เจาะลูกบิด MODERN DOORS CE-04 ลวดลาย 80X180 ซม. สีธรรมชาติ,MODERN DOORS,https://www.homepro.co.th/p/1281998,1790.0,ประตูภายในไม้สน WINDOORS รุ่น CE-04 ขนาด 80 x 180 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60423983,1790.0,ประตูภายในไม้สน WINDOORS รุ่น CE-04 ขนาด 80 x 180 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60423983,100
NOT_FOUND,ประตูไม้ดูริโอ MODERN DOORS CE-21 ลวดลาย 80X200 ซม. สีธรรมชาติ ไม่เจาะลูกบิด,MODERN DOORS,https://www.homepro.co.th/p/1223546,2090.0,ประตูภายในไม้ดูริโอ WINDOORS รุ่น CE-21 ขนาด 80 x 200 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60362676,2090.0,,,0
CORRECT,ประตูไม้ดูริโอ MODERN DOORS CE-25 ลวดลาย 80X200 ซม. สีธรรมชาติ ไม่เจาะลูกบิด,MODERN DOORS,https://www.homepro.co.th/p/1234027,1990.0,ประตูภายในไม้ดูริโอ WINDOORS รุ่น CE-25 ขนาด 80 x 200 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60388497,1590.0,ประตูภายในไม้ดูริโอ WINDOORS รุ่น CE-25 ขนาด 80 x 200 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60388497,100
NOT_FOUND,ประตูบานสวิงเดี่ยว อะลูมิเนียม WINDOW ASIA 100x205 ซม. สีขาว,WINDOW ASIA,https://www.homepro.co.th/p/272466,8390.0,ประตูอะลูมิเนียมบานสวิงเดี่ยว NK รุ่น กระจกใสเขียว ขนาด 109 x 204 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60195213,5280.0,,,0
NOT_FOUND,ประตูบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 160X205 ซม. สีขาว,WINDOW ASIA,https://www.homepro.co.th/p/1128473,6570.0,ประตูอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 160 x 205 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277551,6570.0,,,0
NOT_FOUND,ประตูบานเลื่อน อะลูมิเนียม S-S มุ้ง LYNN PRIME SERIES 200x205 ซม. สีขาว,LYNN,https://www.homepro.co.th/p/1081560,9390.0,ประตูอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 200 x 205 ซม. สีขาว,https://www.thaiwatsadu.com/th/sku/60277552,7430.0,,,0
NOT_FOUND,ประตูบานเลื่อน อะลูมิเนียม S-S มุ้ง WINDOW ASIA F10 200X205 ซม. สีดำ,WINDOW ASIA,https://www.homepro.co.th/p/1164089,1990.0,ประตูอะลูมิเนียมบานเลื่อน FRAMEX รุ่น 2 บาน+มุ้ง SS ขนาด 200 x 205 ซม. สีดำ,https://www.thaiwatsadu.com/th/sku/60277559,7990.0,,,0
CORRECT,ประตูไม้สนนิวซีแลนด์ D2D ECO PINE-EZERO 29BJ 80X200 ซม. สีธรรมชาติ ไม่เจาะลูกบิด,D2D,https://www.homepro.co.th/p/1213726,1990.0,ประตูภายในไม้สน D2D รุ่น Ezero 29BJ ขนาด 80 x 180 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60400865,1790.0,ประตูภายในไม้สน D2D รุ่น Ezero 29BJ ขนาด 80 x 180 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60400865,100
CORRECT,ประตูไม้สนนิวซีแลนด์ MODERN DOORS CE-04 80X200 ซม. สีธรรมชาติ ไม่เจาะลูกบิด,MODERN DOORS,https://www.homepro.co.th/p/1096629,1890.0,ประตูภายในไม้สน WINDOORS รุ่น CE-04 ขนาด 80 x 200 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60256591,1890.0,ประตูภายในไม้สน WINDOORS รุ่น CE-04 ขนาด 80 x 200 ซม. สีธรรมชาติ (ไม่เจาะลูกบิด),https://www.thaiwatsadu.com/th/sku/60256591,100
NOT_FOUND,ผ้าเทปยิปซั่ม PYRAMID สีขาว (แพ็ก 3 ชิ้น),PYRAMID,https://www.homepro.co.th/p/1024381,42.0,ผ้ายิปซั่ม VR รุ่น VR91573 ขนาด 3 ซม. x 11.88 เมตร สีขาว,https://www.thaiwatsadu.com/th/sku/60078580,23.0,,,0
CORRECT,สีรองพื้นปูนใหม่ CAPTAIN SUPER NANO PRIMER 2.5 แกลลอน,CAPTAIN,https://www.homepro.co.th/p/1084277,1272.0,รองพื้นปูนสูตรน้ำ CAPTAIN รุ่น Super Nano ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60281732,1430.0,รองพื้นปูนสูตรน้ำ CAPTAIN รุ่น Super Nano ขนาด 2.5 แกลลอน สีขาว,https://www.thaiwatsadu.com/th/sku/60281732,100
